,Date,Start (ET),Visitor,PTS,Home,PTS.1,Overtimes,Attend.,Arena,Winner,Home_team_win,Home_team_win_margin,Winner_Margin
814,Tue Feb 8 2022,21:00,New York Knicks,115,Denver Nuggets,132,0,15093.0,Ball Arena,Denver Nuggets,True,17,17
829,Thu Feb 10 2022,22:00,New York Knicks,116,Golden State Warriors,114,0,18064.0,Chase Center,New York Knicks,False,-2,2
838,Sat Feb 12 2022,17:00,New York Knicks,103,Portland Trail Blazers,112,0,18521.0,Moda Center,Portland Trail Blazers,True,9,9
853,Mon Feb 14 2022,19:30,Oklahoma City Thunder,127,New York Knicks,123,1,18433.0,Madison Square Garden (IV),Oklahoma City Thunder,False,-4,4
870,Wed Feb 16 2022,19:30,Brooklyn Nets,111,New York Knicks,106,0,18916.0,Madison Square Garden (IV),Brooklyn Nets,False,-5,5
894,Fri Feb 25 2022,19:30,Miami Heat,115,New York Knicks,100,0,19812.0,Madison Square Garden (IV),Miami Heat,False,-15,15
906,Sun Feb 27 2022,13:00,Philadelphia 76ers,125,New York Knicks,109,0,19812.0,Madison Square Garden (IV),Philadelphia 76ers,False,-16,16
929,Wed Mar 2 2022,19:30,New York Knicks,108,Philadelphia 76ers,123,0,21333.0,Wells Fargo Center,Philadelphia 76ers,True,15,15
950,Fri Mar 4 2022,22:00,New York Knicks,114,Phoenix Suns,115,0,17071.0,Phoenix Suns Arena,Phoenix Suns,True,1,1
964,Sun Mar 6 2022,22:00,New York Knicks,116,Los Angeles Clippers,93,0,17422.0,Crypto.com Arena,New York Knicks,False,-23,23
972,Mon Mar 7 2022,22:30,New York Knicks,131,Sacramento Kings,115,0,14720.0,Golden 1 Center,New York Knicks,False,-16,16
986,Wed Mar 9 2022,20:30,New York Knicks,107,Dallas Mavericks,77,0,20182.0,American Airlines Center,New York Knicks,False,-30,30
997,Fri Mar 11 2022,20:00,New York Knicks,114,Memphis Grizzlies,118,0,17188.0,FedEx Forum,Memphis Grizzlies,True,4,4
1010,Sun Mar 13 2022,13:00,New York Knicks,107,Brooklyn Nets,110,0,18057.0,Barclays Center,Brooklyn Nets,True,3,3
1035,Wed Mar 16 2022,19:30,Portland Trail Blazers,98,New York Knicks,128,0,18213.0,Madison Square Garden (IV),New York Knicks,True,30,30
1048,Fri Mar 18 2022,19:30,Washington Wizards,97,New York Knicks,100,0,19812.0,Madison Square Garden (IV),New York Knicks,True,3,3
1065,Sun Mar 20 2022,19:30,Utah Jazz,108,New York Knicks,93,0,19812.0,Madison Square Garden (IV),Utah Jazz,False,-15,15
1079,Tue Mar 22 2022,19:30,Atlanta Hawks,117,New York Knicks,111,0,19812.0,Madison Square Garden (IV),Atlanta Hawks,False,-6,6
1082,Wed Mar 23 2022,19:00,New York Knicks,121,Charlotte Hornets,106,0,16290.0,Spectrum Center,New York Knicks,False,-15,15
1101,Fri Mar 25 2022,20:00,New York Knicks,111,Miami Heat,103,0,19600.0,FTX Arena,New York Knicks,False,-8,8
1113,Sun Mar 27 2022,15:30,New York Knicks,104,Detroit Pistons,102,0,19304.0,Little Caesars Arena,New York Knicks,False,-2,2
1124,Mon Mar 28 2022,19:30,Chicago Bulls,104,New York Knicks,109,0,19812.0,Madison Square Garden (IV),New York Knicks,True,5,5
1138,Wed Mar 30 2022,19:30,Charlotte Hornets,125,New York Knicks,114,0,19812.0,Madison Square Garden (IV),Charlotte Hornets,False,-11,11
1161,Sat Apr 2 2022,13:00,Cleveland Cavaliers,119,New York Knicks,101,0,19812.0,Madison Square Garden (IV),Cleveland Cavaliers,False,-18,18
1170,Sun Apr 3 2022,18:00,New York Knicks,118,Orlando Magic,88,0,15747.0,Amway Center,New York Knicks,False,-30,30
1190,Wed Apr 6 2022,19:30,Brooklyn Nets,110,New York Knicks,98,0,19812.0,Madison Square Garden (IV),Brooklyn Nets,False,-12,12
1203,Fri Apr 8 2022,19:00,New York Knicks,114,Washington Wizards,92,0,19472.0,Capital One Arena,New York Knicks,False,-22,22
1220,Sun Apr 10 2022,19:00,Toronto Raptors,94,New York Knicks,105,0,19812.0,Madison Square Garden (IV),New York Knicks,True,11,11
